3.610984188622415672e-03,5.290448920251459783e-03,4.470087153533636518e-03
4.485608352728288721e-03,6.217141861004381320e-03,5.378748394947161816e-03
3.916902326889083394e-03,5.614566571984093424e-03,4.787902375842204711e-03
3.742065576579627940e-03,5.429326866935088765e-03,4.606265199667429304e-03
3.610984188622415672e-03,5.290448920251459783e-03,4.470087153533636518e-03
3.392603089887526353e-03,5.059084319444583783e-03,4.243218589683022020e-03
3.174331746948856354e-03,4.827842909421825764e-03,4.016468476505444946e-03
2.912550857827224046e-03,4.550515644631937875e-03,3.744524521531357973e-03
2.738117887552447317e-03,4.365729137470906671e-03,3.563323107865588608e-03
2.694520589729030094e-03,4.319544793097742676e-03,3.518034564949147538e-03
2.912550857827224046e-03,4.550515644631937875e-03,3.744524521531357973e-03
3.261627120489658197e-03,4.920324698932995906e-03,4.107154315611982742e-03
2.345899674437886863e-03,6.727667092215832735e-03,4.515475091277163476e-03
2.389461987720184998e-03,6.774108249497248421e-03,4.560867772991100515e-03
2.433028670999211329e-03,6.820554373481718148e-03,4.606265199667429304e-03
2.781719562394830564e-03,7.192302294235571915e-03,4.969615550837631728e-03
3.479942352505267789e-03,7.936754127526283661e-03,5.697229512705449112e-03
3.698367384471195046e-03,8.169657271362635795e-03,5.924859101177429484e-03
3.436270525639239549e-03,7.890188483145285300e-03,5.651717908587014332e-03
3.043421578089235916e-03,7.471322208685723075e-03,5.242327950318904917e-03
1.823492455990017788e-03,7.657435124284491315e-03,4.697074291875632905e-03
1.258259531957852837e-03,7.052859531148666580e-03,4.107154315611982742e-03
1.910516698722493616e-03,7.750521499499626356e-03,4.787902375842204711e-03
2.781719562394830564e-03,8.682484264656923842e-03,5.697229512705449112e-03
2.956170049537951150e-03,8.869117048750948737e-03,5.879323637764476314e-03
3.610984188622415672e-03,9.569705169550362864e-03,6.562857405490338421e-03
3.698367384471195046e-03,9.663202367307189081e-03,6.654076578668205455e-03
2.956170049537951150e-03,8.869117048750948737e-03,5.879323637764476314e-03
3.436270525639239549e-03,8.915787779213663750e-03,6.198172188802894382e-03
3.960622514362737746e-03,9.476228096029059439e-03,6.745314915538105915e-03
4.398066630621102167e-03,9.943814792686951273e-03,7.201794337323229322e-03
4.135547290427421530e-03,9.663202367307189081e-03,6.927849112573496344e-03
3.785768165990370440e-03,9.289334287054126782e-03,6.562857405490338421e-03
4.266787124789055141e-03,9.803485915844243129e-03,7.064800124977617217e-03
5.361997474471452002e-03,1.097428104424170818e-02,8.207741154930491348e-03
6.284113398465521021e-03,1.196019402589284554e-02,9.170141603637545907e-03
6.503953687595752722e-03,1.228932968537741269e-02,9.445505333819948987e-03
6.240158691489714436e-03,1.196019402589284554e-02,9.124264618235651894e-03
6.020451861335661230e-03,1.172524975080765572e-02,8.894952356768189017e-03
6.284113398465521021e-03,1.200719813675672418e-02,9.170141603637545907e-03
6.240158691489714436e-03,1.196019402589284554e-02,9.124264618235651894e-03
6.372036160564232242e-03,1.210122162313902704e-02,9.261910115738784810e-03
6.811917168395223779e-03,1.257164463480101718e-02,9.721043768717727018e-03
7.560738916097146066e-03,1.337253504915056519e-02,1.050268668707268239e-02
7.032024862480341920e-03,1.445844887074783716e-02,1.077889688203283354e-02
6.987994398418370320e-03,1.441117872301106440e-02,1.073284964858003780e-02
7.120099184806738014e-03,1.455300460417237145e-02,1.087100599837029571e-02
7.516654819028004489e-03,1.497876035278824375e-02,1.128573894273540365e-02
8.443361884055365293e-03,1.644845543356382792e-02,1.253231939903508632e-02
9.682055348143309495e-03,1.778021044639417972e-02,1.382886002435655161e-02
8.487540153957940162e-03,1.887721537691008228e-02,1.489677878384883941e-02
9.239259141449504553e-03,1.968982980059496776e-02,1.568780125488752550e-02
9.018030222242994637e-03,1.954631672491445940e-02,1.554810432067394235e-02
8.708498938629306504e-03,1.921163719348134569e-02,1.522231945051565061e-02
8.310854031950851151e-03,1.916384687905581599e-02,1.508277214082574119e-02
8.664298187290682060e-03,1.954631672491445940e-02,1.545499798911288171e-02
9.460600811753802630e-03,2.088761996330857837e-02,1.666694001522079152e-02
1.074661185765489815e-02,2.228120787833967956e-02,1.802272344852929448e-02
1.199190154787328245e-02,2.363099756442934088e-02,1.933578410682869342e-02
1.221465094081784948e-02,2.387247351277077892e-02,1.957067755292661582e-02
8.090097415647165210e-03,2.780320631068593923e-02,2.197387563187654796e-02
8.752704189001203616e-03,2.853504013308373263e-02,2.268323684240150517e-02
7.384429370631634404e-03,2.702394046176875494e-02,2.121849858412770684e-02
5.756950296833911879e-03,2.522722566897503405e-02,1.947670492854105054e-02
7.120099184806738014e-03,2.741339860413618407e-02,2.159602287772862880e-02
1.101315921579892193e-02,3.172064842672614460e-02,2.577059509768515194e-02
1.154674521338434380e-02,3.756415150664695751e-02,2.921625534259320381e-02
1.319610781479547620e-02,3.941274743325640789e-02,3.099763313315266611e-02
1.364295884907624004e-02,4.617429455699446211e-02,3.604424032358705815e-02
1.682889122465978590e-02,5.072406354056369776e-02,4.041003174939710590e-02
1.773057219197805151e-02,5.818795478076264210e-02,4.801939397311850294e-02
2.058316570999354708e-02,6.392425126551662395e-02,5.235581981241464039e-02
1.881506631141883004e-02,6.845068926814673604e-02,5.504999449009313067e-02
1.696402408326286651e-02,6.796918009198141264e-02,5.459131342449935476e-02
1.521056812770140744e-02,7.189023785439813130e-02,5.586662555812320352e-02
1.899607891460326770e-02,7.644638510884919913e-02,6.017931455971428645e-02
2.172036060406920543e-02,7.797578494036387642e-02,6.453525990995855055e-02
2.258662462086500830e-02,7.901666782981373038e-02,6.552662156541680383e-02
2.286054104867971115e-02,7.934588665687655751e-02,6.584015387255126583e-02
2.244973116601895954e-02,7.885215195617391315e-02,6.536994025222558902e-02
2.162927535165829612e-02,7.786636330161336716e-02,6.443103757158863409e-02
2.144716213716324829e-02,7.764760269660848924e-02,6.422266789893207872e-02
2.076491690825334538e-02,7.682823043563007104e-02,6.344217080651043394e-02
1.999299907292075018e-02,7.590147351678080967e-02,6.255929980681484981e-02
2.044690220987340629e-02,7.644638510884919913e-02,6.307841830264616922e-02
1.994763484016390601e-02,7.584701994240017342e-02,6.250742206896391095e-02
1.953956983784678816e-02,7.535724477149784162e-02,6.204080108010879419e-02
1.926773935834641058e-02,7.503103457946824761e-02,6.172999871815361417e-02
1.822729585423111393e-02,7.378282714931856667e-02,6.054064593770057401e-02
1.633376350342040026e-02,7.151270770043792468e-02,5.837715335533705252e-02
1.489659327557305880e-02,6.979102266305492464e-02,5.673598189108849943e-02
1.435887820658809585e-02,6.829012688469116021e-02,5.571339022037243710e-02
1.718933899462182779e-02,6.738139294585147876e-02,5.403136031393953459e-02
1.476210208010235100e-02,6.365945369502845619e-02,5.048483876995193270e-02
1.297285459345843585e-02,6.154686540229685476e-02,4.847118275999019038e-02
