3.646281286358160189e-03,3.986611170102460910e-03,3.755503788977520348e-03
3.677578406099584873e-03,4.019173080663364025e-03,3.787200645679062849e-03
3.865408502836890480e-03,4.214595829679966023e-03,3.977430382361934330e-03
3.740179412608397262e-03,4.084304226841759325e-03,3.850601300084079918e-03
3.208358262602485893e-03,3.531000581546363433e-03,3.311990529435517895e-03
2.864585402502587037e-03,3.173355844813054681e-03,2.963833290301236094e-03
3.677578406099584873e-03,4.019173080663364025e-03,3.787200645679062849e-03
4.303994902850388424e-03,4.214595829679966023e-03,4.104296513959514170e-03
4.429386698698588136e-03,4.344926532707220172e-03,4.231199716528989511e-03
3.677578406099584873e-03,3.563528348621741552e-03,3.470336132933674132e-03
2.864585402502587037e-03,2.718597183466979570e-03,2.647568724982313649e-03
3.364708655587245190e-03,3.238360257732434810e-03,3.153702638372080872e-03
3.708877781407951112e-03,3.596058552142632030e-03,3.502012182829393645e-03
3.771483300026229075e-03,3.661126269981565106e-03,3.565371214512816703e-03
4.272652609912603108e-03,4.182019264244251841e-03,4.072576506502639804e-03
3.928036591762678123e-03,3.823838227938638860e-03,3.723809245493034988e-03
3.177094937397086701e-03,3.043376200923830072e-03,2.963833290301236094e-03
3.302161743705112756e-03,3.173355844813054681e-03,3.090403632006745796e-03
3.802789443986725852e-03,3.693663785029756286e-03,3.597054196974584350e-03
3.959354023317857192e-03,3.856387936172267061e-03,3.755503788977520348e-03
4.272652609912603108e-03,4.182019264244251841e-03,4.072576506502639804e-03
4.743024671384654667e-03,4.670924507707606768e-03,4.548620050717323317e-03
4.617542300704380320e-03,4.540495951459351705e-03,4.421624075865972225e-03
3.928036591762678123e-03,4.312340190024271935e-03,4.199470439298189257e-03
4.178639300333815594e-03,4.573099418454423630e-03,4.453369588244670413e-03
3.865408502836890480e-03,4.247174838877486834e-03,4.136018838352085655e-03
3.395985489845401890e-03,3.758746129210233534e-03,3.660427096824921296e-03
3.552403457285640328e-03,3.921494672206490319e-03,3.818899815935297790e-03
4.335339457871218057e-03,4.736153477776597689e-03,4.612131966873666417e-03
4.021995662241343791e-03,4.410106554126864628e-03,4.294665226199691384e-03
3.458545916617788984e-03,3.823838227938638860e-03,3.723809245493034988e-03
4.178639300333815594e-03,4.573099418454423630e-03,4.453369588244670413e-03
4.586177372232007679e-03,4.997167373036706835e-03,4.866272553105246979e-03
4.492096175654451164e-03,4.899268778061556182e-03,4.770952404519825801e-03
4.021995662241343791e-03,4.410106554126864628e-03,4.294665226199691384e-03
3.677578406099584873e-03,4.051737432787787078e-03,3.945719639264102900e-03
4.084646337754387763e-03,4.475296359398308992e-03,4.358140011741370827e-03
4.680278954031667424e-03,5.095088041273848276e-03,4.961613627412233413e-03
4.837160248192587213e-03,5.258338233739694688e-03,5.120561944489770284e-03
4.554814708784310669e-03,6.533800183982311355e-03,5.852474415488488103e-03
4.837160248192587213e-03,6.828670274683152318e-03,6.139211053357828025e-03
5.716744309673758156e-03,6.173675079412391589e-03,6.011749175004075726e-03
5.276729599385902858e-03,5.715765506440339573e-03,5.565926966426752547e-03
5.119689466811234817e-03,5.552343310004714989e-03,5.406815595567288774e-03
5.528111985047701876e-03,5.977368997162447496e-03,5.820626471947499062e-03
5.716744309673758156e-03,5.650389248315541325e-03,5.502275422724497815e-03
4.931316233797966055e-03,4.866640816519351466e-03,4.739183670230829280e-03
4.492096175654451164e-03,7.058152172705841644e-03,6.171082368963227635e-03
3.395985489845401890e-03,6.010080516170312331e-03,5.120561944489770284e-03
