5.814016814055170471e-03,6.042730597707541944e-03,4.636309940273980988e-03
5.630188459182194384e-03,5.851621911717975848e-03,4.449904122159438133e-03
5.109763613318760167e-03,5.310603544580315416e-03,3.922188379278975477e-03
4.895652162468417529e-03,5.088027021545968309e-03,3.705079903175816699e-03
5.477057580016147544e-03,5.692428888454139496e-03,4.294627034480365257e-03
4.956816092138348340e-03,5.660597284972861999e-03,2.281060795160582463e-03
4.376106258182255355e-03,5.056239685253469986e-03,1.694238876331511951e-03
4.467745677949723666e-03,4.643215895775428675e-03,2.775842371780012311e-03
5.538303452618497866e-03,5.756099095561834252e-03,3.860146310330167009e-03
6.550109332480876304e-03,6.808007415819867722e-03,5.881064251560576273e-03
7.041531712386952559e-03,7.318942159343282648e-03,6.379966640605237195e-03
6.980073496491068577e-03,7.255042434089519279e-03,6.317572490378901146e-03
6.949347649656446510e-03,7.223096096813546793e-03,6.286378776456155032e-03
5.109763613318760167e-03,6.839923232986711878e-03,5.413863200404056726e-03
5.201557987543605800e-03,6.935684759647888983e-03,5.507263211209549938e-03
5.599557963566753095e-03,7.350895548012546452e-03,5.912228865825517460e-03
5.967266571071936851e-03,7.734519701248143350e-03,6.286378776456155032e-03
5.997923012824179709e-03,7.766503681960201105e-03,5.320483272023546900e-03
5.752732049697097116e-03,7.510697765624262112e-03,5.071568244774993066e-03
5.630188459182194384e-03,7.894463164884533979e-03,3.953212737752296105e-03
4.865073427592006214e-03,7.734519701248143350e-03,3.674073264680317950e-03
2.395318954450497383e-03,1.013987873875259876e-02,5.662974546965092448e-03
2.273718930723600713e-03,1.052597550316865423e-02,5.849901873482167038e-03
2.912499232889721214e-03,1.023637075512503526e-02,6.036909691171416133e-03
2.790754335630662910e-03,1.010771949686279682e-02,5.912228865825517460e-03
4.040260390910494458e-03,9.754124917473712755e-03,6.442369756152371493e-03
4.803922416240127835e-03,1.055816573272809651e-02,7.223166201592715226e-03
5.722092910250602994e-03,1.152498376759573950e-02,7.661026151302984498e-03
5.967266571071936851e-03,1.178316582582190387e-02,7.911430183841839867e-03
6.304606509717517251e-03,1.213841695557197134e-02,8.255971639360584410e-03
6.243252482363540953e-03,1.207380422289264059e-02,8.193307404073585723e-03
5.262765017720810040e-03,1.104130571124984674e-02,8.694874639731103166e-03
6.059242389121390765e-03,1.188002368190562742e-02,9.511158876968977063e-03
7.225958560046296872e-03,1.479584988080552554e-02,1.146389680156600054e-02
7.595047377079714411e-03,1.518611003757731719e-02,1.184286234210742486e-02
5.691455932219237346e-03,1.414619458852814024e-02,1.036046570697110245e-02
5.660821115298121653e-03,1.417865428299394312e-02,1.045493573929876484e-02
5.079169799639656271e-03,1.499093612286868209e-02,1.102218788251266117e-02
